-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
7010,2020-07-12,23:56:27,shatakshi0501,Shatakshi Sharma,panchayati whole weekend get waste do nothing but follow news who get corona positive <PISSED> and realise it’s tomorrow,Maharashtra,0,0,0,0,0,0,1
7011,2020-07-12,23:54:12,mokshaashivlani,Mokshaa Shivlani,corona vaccine”,Maharashtra,0,0,0,1,0,0,0
7012,2020-07-12,23:54:11,muhammedzamir5,muhammed zamir ahmed ansari,sir sirf family ko hi nahi india se jyada logo ko corona hua hai sir plz pray people india not family,Maharashtra,0,0,0,0,1,0,0
7013,2020-07-12,23:53:54,grovs07,Gaurav,tu sale corona update tha na,Maharashtra,0,0,0,1,0,0,0
7015,2020-07-12,23:53:42,azadkhan_m,Azad M. Khan,small time corona fight ngo blood camp gazdhar park school collect blood bottle donar due term hospital after,Maharashtra,0,0,0,1,0,0,0
7016,2020-07-12,23:52:19,aliasgar_pro07,Aliasgar Pocketwala,list diya corona ne,Maharashtra,0,0,0,1,0,0,0
7017,2020-07-12,23:48:47,rushabh67533737,Rushabh gandhi,sir scam chal yaa yaa koi ho unko corona positive aur lakh aur jo bjp hai unko paisa hai galat yaa,Maharashtra,0,0,0,0,0,0,1
7018,2020-07-12,23:48:45,shrutikasd,❥𝑺,gharpe corona chal rha hai,Maharashtra,0,0,0,1,0,0,0
7019,2020-07-12,23:47:26,mohamma28888791,Mohammad Faizan Shaikh,v dekh lagta hai kii corona bachchan ko hua hai baki lakh logo ko toh machchar ne <LAUGH> hadd hotii haiii yaar,Maharashtra,1,0,0,0,0,0,0
7020,2020-07-12,23:47:06,siladityachatt,Binoy Goswami,please find daily new corona case state gujarat left low left karnataka right wb low right exclude gujarat day day fluctuation but corona gujarat,Maharashtra,0,0,0,0,0,0,1
7021,2020-07-12,23:45:37,raahulshinde,Rahul Shinde,where rest detail corona infect people please do not lazy atleast others aware infect area apartment and society,Maharashtra,0,0,0,0,0,0,0
7022,2020-07-12,23:43:12,bhambedkar,Vilas Ramchandra Bhambedkar,do day corona run,Maharashtra,0,0,0,0,0,0,1
7023,2020-07-12,23:41:42,moinali89746697,Moin Ali Khan,rajistan pe corona bjp ka corona,Maharashtra,0,0,0,1,0,0,0
7024,2020-07-12,23:39:44,vijaywatere,विजय रामजी वातेरे,काल tv चालू एक की corona आहे तो अमिताभ बच्चन बाकी आहे,Maharashtra,0,0,0,0,0,0,1
7025,2020-07-12,23:38:49,dhirya108,Dhiraj,mild corona से जल्द हो जाते बस दिन देते है । positive after day left day people panic unnecessary,Maharashtra,0,0,0,1,0,0,0
7026,2020-07-12,23:38:28,manwickyutd,XA,gaadi baith k laga k full de k hi famous bana ja sakta tha toh kaun ye post graduation karne ka diya <DOUBT> aata hyana corona hi,Maharashtra,0,0,0,1,0,0,0
7027,2020-07-12,23:38:05,hitesh_thakkar3,Hitesh Sota Thakkar,well ur account best next seal series make moment year wo not get sleep today <HAPPY> <HAPPY> <HAPPY> <LAUGH> <LAUGH>,Maharashtra,0,0,0,0,0,0,0
7028,2020-07-12,23:37:22,sonal1993gupta,Sonal Gupta,ko corona ho gaya balaji telefilm fir se shoot karne wali hai <LAUGH> <LAUGH>,Maharashtra,0,0,0,1,0,0,0
7029,2020-07-12,23:35:45,mukesh4nation,MUKESH CHAUDHARY,poli ko aapka hai or mujhe pura vishwas hai corona se ladne aapka rahega aapka sa theek hone logo ko ki dega,Maharashtra,0,0,0,0,0,0,1
7030,2020-07-12,23:35:24,only1_raj,Only 1,अरे का येड का ह्याला राहतो सरकार corona सोबत,Maharashtra,0,0,0,1,0,0,0
7031,2020-07-12,23:35:15,kapoorvidur,Vidur Kapoor.,do people still say god bless when someone or get corona scar time soon since year,Maharashtra,0,0,0,1,0,0,0
7032,2020-07-12,23:30:24,aadil77994888,Aadil,meanwhile corona karma keep way long,Maharashtra,0,0,0,1,0,0,0
7033,2020-07-12,23:30:21,jountharg,Jountha,ek time aayega ki mira bhy mai ek bhi case nai aayega kyu ki tab tak sab corona ka ek round kar honge,Maharashtra,0,0,0,1,0,0,0
7034,2020-07-12,23:28:40,basit_kh,abdul basit samad kh,aapne talus thali aur bhi tha fir bhi aapko corona kaise ho gaya lagta hai aapne se modi ki nahi,Maharashtra,0,0,0,0,0,0,1
7035,2020-07-12,23:28:18,dmemekar,Dr.Memekar,lagta hai corona sirf bacchan family ko hua hai baaki puri duniya ludo khel rahi hai,Maharashtra,0,0,0,0,1,0,0
7036,2020-07-12,23:27:08,pjkanojia,Prashant Kanojia,nothing wrong and neither offensive corona affect lung but get hit brain,Maharashtra,0,0,0,0,0,0,1
7037,2020-07-12,23:26:10,dineshsaini146,DINESH,ko aapne diya lekin woh bhi hona chahiye please and act b still tick number corona case unless v make follow do not mask,Maharashtra,0,0,0,0,1,0,0
7038,2020-07-12,23:25:40,palesh_jain,Palesh B Jain,desh bharat or pure jo corona se liye god se hone ki karta,Maharashtra,1,0,0,0,0,0,0
7039,2020-07-12,23:25:13,harshstan,Harsh Trivedi,when and do not allow go crime scene corona virus,Maharashtra,0,0,0,0,0,0,0
7040,2020-07-12,23:22:11,aaravaarav77,आरव,second time cancel ho gayi mumbai main ab corona aache se khel raha hai sabki hai <LAUGH> olympic game main hum kabhi top nahi gaye yahan jaa rahe hai,Maharashtra,0,0,0,0,0,0,1
7041,2020-07-12,23:21:44,greenciti,GreenCiti,important keep challenge time stand fight,Maharashtra,0,0,0,1,0,0,0
7042,2020-07-12,23:16:42,aniketshikhare,Aniket,people r die corona and state govt mismanagement and congress busy horse bjp waaah show priority,Maharashtra,0,0,0,0,0,0,1
7043,2020-07-12,23:16:11,amitbha09575250,amit bhatt,do u ever try learn history u do not know shivaji maharaj one u take new go online class and tell teach history what comedian do get popularity,Maharashtra,0,0,0,1,0,0,0
7044,2020-07-12,23:15:32,chaitanyabharg8,Inder Ghulaam,main bhi mil pata par corona ki wajah se mil nahi pata aap mujhe apna slave bana le aur din mein do baar mere main kare aur pilaye meri aapka mein hi hai main apne saare paisa de sakte liye,Maharashtra,0,0,0,0,1,0,0
7045,2020-07-12,23:15:01,azadagrawal,आज़ाद अग्रवाल,present tough time people face difficulty get medical treatment common disease corona majority private hospital doctor not work attend non covid patient <SAD>,Maharashtra,0,0,0,0,0,0,1
7046,2020-07-12,23:59:46,kamalghai197,Kamal Ghai,wish family speedy recovery corona pandemic,Delhi,0,0,0,0,0,0,1
7047,2020-07-12,23:58:48,namitasharma86,Namita,demand lovely friend ssoni corona prove everything around u temporary thing life revolve around work mall movie society,Delhi,0,0,0,0,0,0,0
7048,2020-07-12,23:58:34,srishtirawat_,Srishti,after corona virus,Delhi,0,0,0,1,0,0,0
7050,2020-07-12,23:55:56,anmolmaheshwar8,Anmol maheshwari,राजस्थान सरकार पर संकट हुए हो सकते है meanwhile le corona,Delhi,0,0,0,1,0,0,0
7051,2020-07-12,23:55:22,krishna67974382,Krishna Sharma,well k corona virus case death last hour bjp busy rajasthan govt modi bjp govt,Delhi,0,0,0,0,0,0,1
7052,2020-07-12,23:54:25,_fewfacts,Few Facts,info मुंबई के अस्पताल में भर्ती गए अमिताभ बच्चन को और एक के लिए pray corona warrior <SAD>,Delhi,0,0,0,1,0,0,0
7053,2020-07-12,23:54:23,drswatishow,Dr. Swati Maheshwari #CoronaWarrior,उत्तर प्रदेश में घंटे के लॉकडाउन के क्या हैं इस localise से होगा,Delhi,0,0,0,1,0,0,0
7055,2020-07-12,23:53:45,unfaithfuldsire,Diksha Bansal,bhai corona  <SYMBOLS>,Delhi,0,0,0,1,0,0,0
7056,2020-07-12,23:53:05,sunilkaulg,Sunil kaul,nice corona <OBJECT> <OBJECT> <OBJECT>,Delhi,0,0,0,1,0,0,0
7057,2020-07-12,23:52:43,jeetu_pbtech,जितेन्द्र वसिष्ठ,कल समय से था साल है मै बोला बोला अरे से corona के पहले साल में आ गया <PISSED>,Delhi,0,0,0,0,0,0,1
7058,2020-07-12,23:52:09,manishs99932944,ManishSolanki,news channel ek din baar wale khel corona china dekhi world war aur aap btao,Delhi,0,0,0,1,0,0,0
7059,2020-07-12,23:51:49,chinmay_2001,Aatmanirbhar CAAfir,give but after crisis end promise lakh give after corona end proper and dont think possible,Delhi,0,0,0,0,0,0,1
7060,2020-07-12,23:49:52,adi17may_adi,Adarsh Narayana,student watch share video re opening school and college re opening corona virus case,Delhi,0,0,0,0,0,0,0
7061,2020-07-12,23:44:35,singhsajan,sajan k singh,mayhem create cover corona first family leave,Delhi,0,0,0,1,0,0,0
7062,2020-07-12,23:43:09,shivam958297,Shivam Shrivastava,wah corona,Delhi,0,0,0,1,0,0,0
7063,2020-07-12,23:41:21,rollinsince00_,S R A J A N🥂,news lag raha h ki bacchan hi pehle corona patient hai baaki ko ne tha,Delhi,0,0,0,0,0,0,1
7064,2020-07-12,23:41:01,sawanjha91,SAWAN JHA,h ye desh ab hm middle class walo k liye nhi h kwl k liye h corona logo ko h or kisi ko nhi,Delhi,0,0,0,0,0,0,1
7066,2020-07-12,23:38:53,smalik_18,Mickey Malik,time answer who responsible corona mess,Delhi,0,0,0,1,0,0,0
7067,2020-07-12,23:38:37,sunilbaisoya09,Sunil Baisoya,pradesh actually great work contain corona when compare lot european country would bad if but credit go leadership ji,Delhi,0,0,0,1,0,0,0
7068,2020-07-12,23:37:01,prashkmr,Prashant Kumar,jo riot aur corona ke time aur wo video jo hai baad zero support,Delhi,0,0,0,1,0,0,0
7069,2020-07-12,23:36:31,thedelhiwalla,mayank austen soofi,feel love saw before corona sufi shrine delhi’s hazrat nizamuddin auliya,Delhi,0,0,0,1,0,0,0
7070,2020-07-12,23:36:27,fpa360,Foundation for Poverty Alleviation,please reach district india araria bihar which badly affected corona and flood,Delhi,0,0,0,0,0,0,0
7071,2020-07-12,23:35:39,imkproothi,kanishka proothi,delhi corona update delhi record fresh coronavirus case last <HAPPY> say do good ha delhi active case,Delhi,0,0,0,0,0,0,1
7072,2020-07-12,23:32:39,iamarifhussain,Arif Hussain,look hope know when corona virus go end,Delhi,0,0,0,1,0,0,0
7073,2020-07-12,23:32:27,hemantg86559645,Chee jinping..,corona k bhi kuch story aa rhi h corona nhi,Delhi,0,0,0,0,0,0,0
7074,2020-07-12,23:32:18,mithles16987882,mithlesh singh,अमिताभ बच्चन को हुआ corona यही news रहे है news वालो से एक है मेरा क्या वो है ये हुआ है उन का क्या मे भी नही मिल रहा मे भी मिल गया लेकिन उन लोगो का क्या होगा पास नही है वो कहा,Delhi,0,0,0,0,0,0,0
7075,2020-07-12,23:32:05,alkadhingra22,Alka Dhingra,dear need kind corona patient e moti nagar get discharge certificate make containment lastdays already home isolation another day pls see two member not house pls,Delhi,0,0,0,1,0,0,0
7076,2020-07-12,23:32:04,chinmay_2001,Aatmanirbhar CAAfir,patient ko khatam karo wo corona kaise dega,Delhi,0,0,0,0,0,0,1
7077,2020-07-12,23:31:43,aaliznat,Tanzila Anis.,if corona virus,Delhi,0,0,0,1,0,0,0
7078,2020-07-12,23:29:39,r_mysteriousgrl,RuchiN,sat pr corona se bahar <LAUGH> <HAPPY>,Delhi,0,0,0,1,0,0,0
7079,2020-07-12,23:27:22,kohli2609ajay,Ajay Kohli,pls see matter when corona case reduce what need new containment zone,Delhi,0,0,0,0,0,0,1
7080,2020-07-12,23:27:07,ncsoral,Naresh Soral,corona rg responsible china crisis rg responsible karnataka and manipur government rg problem if problem due rg ok,Delhi,0,0,0,1,0,0,0
7081,2020-07-12,23:26:48,mithles16987882,mithlesh singh,अमिताभ बच्चन को हुआ corona यही news रहे है सभी channel पर news channel वालो से एक है मेरा क्या वो है ये हुआ मे भी मिल गया लेकिन उन लोगो का क्या होगा पास के लिए नही है वो कहा,Delhi,0,0,0,0,0,0,1
7082,2020-07-12,23:26:02,bimalsonar0091,Bimal sonar,coverage nhi ko sara din amitabh bachan ki corona ki hai,Delhi,0,0,0,1,0,0,0
7083,2020-07-12,23:24:51,tv9bharatvarsh,TV9 Bharatvarsh,के को हुआ corona से कहा अपना भी,Delhi,0,0,0,1,0,0,0
7084,2020-07-12,23:24:41,the_shoutfeed,The Shoutfeed,what bachchan family do after corona turn positive bachchan informs corona positive and home quarantine,Delhi,0,0,0,0,0,0,1
7085,2020-07-12,23:24:02,shonakanmol,anmolshonak,star millennium and not pass away found corona positive and hospitalise problem,Delhi,0,0,0,1,0,0,0
7086,2020-07-12,23:59:12,ondhalftea,ಒಂದ್HalfTea,public tv busy corona illa like,Karnataka,0,0,0,0,0,0,1
7087,2020-07-12,23:57:37,puneet_desai,Puneet,nobody say where exactly get but hope not stage where get corona virus sit home,Karnataka,0,0,0,0,0,0,1
7089,2020-07-12,23:50:40,iamvrgy,𝔙𝔦𝔰𝔥𝔴𝔞,end corona good and healthy food world <SAD>,Karnataka,1,0,0,0,0,0,0
7090,2020-07-12,23:45:23,rashmiba3,Rashmi B A,matagalalli madsi adara inda ne corona madsi idondu madi sir please,Karnataka,0,0,0,0,0,0,1
7091,2020-07-12,23:42:36,rashmiba3,Rashmi B A,sir cm or kelsa modalu madisidri iga corona antha madsi devaru madabahudu yake devaranna jana cm change agidre solve antha try madi,Karnataka,0,0,0,1,0,0,0
7092,2020-07-12,23:42:35,manishbhandare2,MANISH  BHANDARE,true pls pray every corona person,Karnataka,0,0,0,1,0,0,0
7094,2020-07-12,23:31:24,pratyushraj23,pratyush,ki jab tk ye corona tab tk date walo ka business,Karnataka,0,0,0,1,0,0,0
7095,2020-07-12,23:20:52,fareesrahman,Farees Rahman,first corona case near home may god protect u day ahead,Karnataka,0,0,0,1,0,0,0
7096,2020-07-12,23:17:56,gkj234,Gkj,beyond point difficult know market however one thing clea realisation corona may not big threat and provide,Karnataka,0,0,0,0,0,0,1
7097,2020-07-12,23:13:42,drmanjukp,manju,where it’s say corona warrior build home why ask pm instead local authority great u r know what ask whom,Karnataka,0,0,0,0,0,0,1
7098,2020-07-12,23:02:01,darshahahan,Darshan Ar,due risk corona central government do not or want open meeting but government want student appear exam university and risk student life why why why,Karnataka,0,0,0,0,1,0,0
7099,2020-07-12,23:02:00,_sethia,Ravi Sethia,corona india like <NEUTRAL> well late never,Karnataka,0,0,0,1,0,0,0
7100,2020-07-12,23:01:23,sai_gowtham97,Sai Gowtham,if celebrity or person get corona positive make india trend twitter and everyone worry and uploads post and but one care student want conduct exam bad pandemic,Karnataka,0,0,0,0,1,0,0
7101,2020-07-12,23:00:00,shuebm,Shueb Maqsood,corona test result come hour hence,Karnataka,0,0,0,1,0,0,0
7102,2020-07-12,22:57:11,hirachhetry,xetrrri,yesa lagta sirf india ko corona baki ko ye india ka news channel,Karnataka,0,0,0,0,0,0,1
7104,2020-07-12,22:45:37,_abhisheksagar,Abhishek kashyap 🇮🇳,kab se wait kr rhe but aap tho ji mai hai jubki unko mild hai aaj pure din chal rha gye hai baar baar dekh ke lg rha jaise ka first case ko hai <SAD>,Karnataka,0,0,0,0,1,0,0
7105,2020-07-12,22:44:35,aniiket9,Aniket,teacher talk ethic and when ask important topic and guess ab unke ethic bhi corona positive ho gye,Karnataka,0,0,0,0,0,0,1
7106,2020-07-12,22:43:44,namith__gowda,Namith Gowda,corona na attack,Karnataka,0,0,0,0,0,0,1
7107,2020-07-12,22:40:31,pawankr1008,Pawan Kumar,dear sir request impose strict and strict lockdown entire country similar march lockdown would win corona war doctor and police cannot keep fight month new case must,Karnataka,0,0,0,0,0,0,0
7108,2020-07-12,22:40:25,binshadhafeezk,Binshad Hafeez Khan,after big b family corona positive thali get well soon <SAD> regret and do not work number devotee get number devotee <LAUGH>,Karnataka,0,0,0,0,0,0,1
7109,2020-07-12,22:40:02,pratyushraj23,pratyush,chand pr corona nhi hai na,Karnataka,0,0,0,1,0,0,0
7110,2020-07-12,22:38:38,avisek_c,Avisek Chakraborty,difficult understand if corona dangerous or bjp congress,Karnataka,0,0,0,1,0,0,0
7111,2020-07-12,22:38:15,arunbhattachary,Arun Kumar (Chela of Swami Ji ),how corona come house think and pray god,Karnataka,0,0,0,1,0,0,0
7113,2020-07-12,22:34:57,cgrsmanoj,Manoj Sharma,why test happen please take corona seriously <SAD>,Karnataka,0,0,0,0,1,0,0
7114,2020-07-12,22:34:54,smjalageri,"S M Jalageri Code 856, Thx @kaalaateetham",one day mention corona madness not what make min class home do think alone entire govt community stupid mad old man whose lose well one day still get,Karnataka,0,0,0,0,0,0,0
7115,2020-07-12,22:33:47,therishirawat,ऋषि रावत,dear government what plan corona cess”,Karnataka,0,0,0,0,0,0,0
7117,2020-07-12,22:29:42,pravinkchoudhar,Pravin Kr Choudhary,bjp chief accuses kerala inadequate covid quarantine facility वह सारे प्रदेश कोरोना की है उस प्रदेश केरल की बात करना जिसने सबसे अच्छे से corona किया है सिर्फ इस लिए की आपको अपनी के है,Karnataka,0,0,0,0,0,0,1
