-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
5260,2020-06-11,12:36:13,todaynewsheadl2,Today News Headlines,jonty rhodes share viral video people play cricket quarantine facility watch video,"28.620521,77.222534,10km",,,,1,,,
5261,2020-06-11,12:34:17,deshmaneakshay,Akshay Deshmane,hindurao hospital one large municipal hospital delhi test facility well quarantine centre doctor work public hospital not paid salary,"28.620521,77.222534,10km",,,,,,1,1
5262,2020-06-11,12:33:21,reza_ali20,Ali Reza,two christian brother sattar yousaf maseeh waris yousaf maseeh go quarantine centre dogra area pakistan return come abdul waris abdul sattar normal day where scar harsh reality,"28.620521,77.222534,10km",,,,1,,,
5263,2020-06-11,12:25:25,asimk5,Asim Kulshrestha,way u wo not get patient hospital who need not b hospitalise quarantine centre remain environment also way get much well facility service govt medical staff area visit daily,"28.620521,77.222534,10km",,,,1,,,
5264,2020-06-11,12:25:20,dubey_8183,Pawan Dubey,good nothing know how fool people people delhi die quarantine home do nothing month lockdown go see people not law social distance market lawlessness,"28.620521,77.222534,10km",,,,,1,,1
5265,2020-06-11,12:25:19,_memeswalikudi_,MEMES WALI,hold cough public people do not try quarantine <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
5266,2020-06-11,12:25:15,tv9bharatvarsh,TV9 Bharatvarsh,coronavirus में के पालन में पर cm सख्त कहा में न,"28.620521,77.222534,10km",,,,1,,,
5268,2020-06-11,12:20:23,asimk5,Asim Kulshrestha,u do not much left handle situation little innovative ordinate rwas vacant space like gym set quarantine facility resident not every enough space home home isolation,"28.620521,77.222534,10km",,,,,,,1
5269,2020-06-11,12:18:57,newindiaoff,Mission 2024🇮🇳🗺️,due heavy movement migrant worker employee different state result corona gallop rate govt ensure not single migrant allow go home directly without check covid test strict quarantine prevent sudden,"28.620521,77.222534,10km",,,,1,,,
5270,2020-06-11,12:10:27,bipinku40177728,BiPin NaUhAwaR,जब सब ठीक हो बता दियो quarantine हुआ नही याद cm मैं ही हूँ <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
5271,2020-06-11,12:05:55,delhiairport,Delhi Airport,post follow mandatory day state quarantine follow day home quarantine if asymptomatic,"28.620521,77.222534,10km",,,,1,,,
5272,2020-06-11,12:04:13,lifeofi1,Life Of I,faith <HAPPY>,"28.620521,77.222534,10km",1,,,,,,
5274,2020-06-11,12:00:00,etpanache,ET Panache,also learn experience zafar lead oppo kash,"28.620521,77.222534,10km",,,,1,,,
5275,2020-06-11,11:58:47,delhiairport,Delhi Airport,dear sudha quarantine passenger handle delhi state health department request get touch far information,"28.620521,77.222534,10km",,,,1,,,
5276,2020-06-11,11:56:50,oopsnoopp,quarantine,die u <PISSED>,"28.620521,77.222534,10km",,,,,,,1
5277,2020-06-11,11:48:29,mrisumi94,Mridul Moitra,sir person recently die kendriya vihar sector due covid family still not put quarantine even when get test quarantine please look,"28.620521,77.222534,10km",,,,,1,,
5278,2020-06-11,11:47:54,raisina_hill,Quarantine_Hill,forgot add,"28.620521,77.222534,10km",,,,1,,,
5279,2020-06-11,11:47:31,raisina_hill,Quarantine_Hill,people profit,"28.620521,77.222534,10km",,,,1,,,
5280,2020-06-11,11:40:56,pushpkmishra,पुष्कर कुमार मिश्र,dear sir madam complete home quarantine period per govt th june request remove resident family garbage garbage,"28.620521,77.222534,10km",,,,,1,,
5281,2020-06-11,11:28:03,sidnokid,Siddharth Mehta,sonali past news due personal problem shall call violence against sultan frustration if offer resign quarantine forever,"28.620521,77.222534,10km",,,,,,,1
5282,2020-06-11,11:24:58,airindiain,Air India,dear mr vivek kindly refer link quarantine may also call customer support number available link far assistance,"28.620521,77.222534,10km",,,,1,,,
5283,2020-06-11,11:21:44,jitendratiwari,"Jitendra Tiwari, eComm and Branding expert...",covid dead sandwa police till family member complete family need quarantine,"28.620521,77.222534,10km",,,,,,,1
5284,2020-06-11,11:17:24,j_beikuzo,Beikuzô Jawhly,day do quarantine not thankfully ironically add day quarantine government mizoram take deep say okay” front line worker fight covid,"28.620521,77.222534,10km",,,,1,,,
5285,2020-06-11,11:11:04,vishwajitrules,Bruce Wayne Lite,quarantine day overthinking thought cold mai skin cool honi chahiye but dry ho hai aur hot summer mai skin dry honi chahiye toh hai weird but true <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
5286,2020-06-11,11:09:46,airnewsalerts,All India Radio News,nagaland two case report total case state rise state health minister s pangnyu phom case quarantine centre,"28.620521,77.222534,10km",,,,,,,1
5287,2020-06-11,11:07:14,saurabhk_verma,saurabh verma,point vaccine coronavirus seem rely test contact trace quarantine,"28.620521,77.222534,10km",,,,1,,,
5288,2020-06-11,11:05:57,abhishek1bajaj,Abhishek Bajaj,sir father test positive hospital could pl provide support sanitize house room where self quarantine previously place jeevanbima appt opposite hospital,"28.620521,77.222534,10km",,,,,1,,
5289,2020-06-11,11:02:05,directtrip,DirectTrip.com™,edinburgh airport chief uk travel quarantine bbc news,"28.620521,77.222534,10km",,,,1,,,
5291,2020-06-11,10:59:00,rctiwari74,Ramesh Tiwari,sir earlier travel view strand citizen home quarantine mandatory do apply business trip short duration come back home difficult adhere pls advise,"28.620521,77.222534,10km",,,,,1,,
5292,2020-06-11,10:49:48,pratosh05071973,Pratosh Kumar,idea how bhushan sir father friend make change day time sir busy thing like take care million million migrant laborer fooding lodge transportation footwear ration quarantine etc,"28.620521,77.222534,10km",1,,,,,,
5293,2020-06-11,10:47:39,iminewdelhi,IMI New Delhi,check shubham shukla during keep share art dance anything make happy feature feed,"28.620521,77.222534,10km",,,,1,,,
5294,2020-06-11,10:42:53,airindiain,Air India,dear mr harikrishn kindly refer link quarantine,"28.620521,77.222534,10km",,,,1,,,
5295,2020-06-11,10:32:54,airindiain,Air India,dear mr manish kindly refer link quarantine,"28.620521,77.222534,10km",,,,1,,,
5296,2020-06-11,10:24:46,gustaaakh,azharbashir,sir unfortunately half sir after visit centre thing get well thank visit quarantine centre make life easy,"28.620521,77.222534,10km",1,1,1,,,,
5297,2020-06-11,10:20:10,tmmediain,TM Media,validate vt kit support determine result whether true positive or true negative,"28.620521,77.222534,10km",,,,1,,,
5298,2020-06-11,10:19:10,pratkh,Prateek Khandelwal,hospital not right place way treat patient get oxymeter oxygen try boost immunity home quarantine oxymeter oxygen,"28.620521,77.222534,10km",,,,,,,1
5300,2020-06-11,10:17:51,delhiairport,Delhi Airport,dear sir self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,1,,,
5301,2020-06-11,10:16:18,jaichaudhary7,jai chaudhary,gt come broken week stuck quarantine,"28.620521,77.222534,10km",,,,,,1,1
5302,2020-06-11,10:14:08,gustaaakh,azharbashir,watch how spent quarantine day,"28.620521,77.222534,10km",,,,1,,,
5303,2020-06-11,10:10:31,delhiairport,Delhi Airport,dear pavvis international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5304,2020-06-11,9:59:54,naina59372768,naina,part release <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
5305,2020-06-11,9:58:24,getnewsd,Newsd,manit hostel convert quarantine centre safety say student,"28.620521,77.222534,10km",,,,,1,,
5306,2020-06-11,9:53:37,cpj_cpj,chander prakash,respect sir want travel ragarganj delhi day weekend via bus do need go community quarantine reason travel bring wife son back delhi stuck since march please reply,"28.620521,77.222534,10km",,,,,1,,
5307,2020-06-11,9:51:13,rahulgulati9,rahul gulati,sir ye aap ko pahle se nahi pata tha ki u need bed ye haal tab hai jab migrant labour ja chuki hai aur around corona patient home quarantine hain kabhi aap ke k bed ready hote hain kabhi k sir theek theek laga lo kab tak delhi walo banao <SAD>,"28.620521,77.222534,10km",,,,,,1,1
5308,2020-06-11,9:50:24,tv9bharatvarsh,TV9 Bharatvarsh,coronavirus संक्रमण में और का ये है andme के में दावा,"28.620521,77.222534,10km",,,,1,,,
5309,2020-06-11,9:40:49,tiwaripremendra,premendra tiwari,jo ghar thik ho rahe unko kyu hospital le jaye ko mil rha jo jyada nahi hn mere pas ke ek home quarantine achha recovery kiye hain,"28.620521,77.222534,10km",,,,1,,,
5310,2020-06-11,9:37:06,vihanjain,Vihan Jain,note monsoon must ask move rest or quarantine day,"28.620521,77.222534,10km",,,,1,,,
5313,2020-06-11,9:28:24,delhiairport,Delhi Airport,dear ameya self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,1,,,
5314,2020-06-11,9:25:11,oopsnoopp,quarantine,twitter turn,"28.620521,77.222534,10km",,,,1,,,
5315,2020-06-11,9:24:21,delhiairport,Delhi Airport,dear sir international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5316,2020-06-11,9:24:12,kr_shaurabh,K.S.S,mark stand where people sit let social distance prescribed distance if go start quarantine player staff already who regular throughout,"28.620521,77.222534,10km",,,,,,,1
5317,2020-06-11,9:20:45,talk2_alok,Alok Tripathi,sir kindly paid quarantine hotel stay price diphu,"28.620521,77.222534,10km",,,,1,,,
5318,2020-06-11,9:11:24,sachintiwari859,Sachin Tiwari,two hotel since day complete period quarantine but hotel management not release use say not release without government police personnel,"28.620521,77.222534,10km",,,,,1,1,
5319,2020-06-11,9:11:12,abhishe63227814,$$$$Abhishek Verma$$$$,how quarantine life go,"28.620521,77.222534,10km",,,,1,,,
5320,2020-06-11,9:01:43,dramritaghosh,Amrita,strict home quarantine proper monitoring or institutional quarantine require admin second wave remote place less infrastructure like rid against wave,"28.620521,77.222534,10km",,,,,1,,
5321,2020-06-11,9:00:00,simonschusterin,Simon & Schuster India,live conversation late book even store keep follow link share come day book sale,"28.620521,77.222534,10km",,,,1,,,
5322,2020-06-11,8:58:16,husainrif,Sqn Ldr Husain 🇮🇳,daily routine quarantine centre,"28.620521,77.222534,10km",,,,1,,,
5323,2020-06-11,8:57:56,tv9bharatvarsh,TV9 Bharatvarsh,पर सरकार ने लगाया हजार का जुर्माना लॉकडाउन नियम का,"28.620521,77.222534,10km",,,,1,,,
5324,2020-06-11,8:57:29,rajuparulekar,Raju Parulekar,की कोरोना से मौत मरने से पहले बाबा ने लोगों को किया संक्रमित madhya death due corona many infect contact many baba quarantine aajtak,"28.620521,77.222534,10km",,,,,,,1
5325,2020-06-11,8:56:51,kitchen_sharda,Sharda Kitchen,how make donut home quarantine special,"28.620521,77.222534,10km",,,,1,,,
5326,2020-06-11,8:54:35,delhiairport,Delhi Airport,dear miniandy international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5327,2020-06-11,8:45:27,deepakchhabbra,Deepak Chhabra,or since quarantine take throw floor pick one one place back repeat everyday sure weight loss <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
5328,2020-06-11,8:34:43,impressivetimes,The Impressive Times,release advisory corona patient home quarantine,"28.620521,77.222534,10km",,,,1,,,
5329,2020-06-11,8:33:32,deepali21629501,Deepali Rai,होना चाहिए उन politician को जो हैं कि सब ठीक हो के घर जा रहे हैं से इलाज हो रहा है और corona कुछ भी नहीं home quarantine से ठीक हो सकता है <PISSED>,"28.620521,77.222534,10km",,,,,,,1
5331,2020-06-11,8:27:03,delhiairport,Delhi Airport,dear self book domestic flight after land delhi airport bharat flight presently not allow international arrive passenger delhi state protocol follow day quarantine delhi,"28.620521,77.222534,10km",,,,,1,,
5332,2020-06-11,8:25:21,anangpaltomar,Anang,good move but home quarantine need monitor strictly,"28.620521,77.222534,10km",,,,,,,1
5333,2020-06-11,8:22:22,delhiairport,Delhi Airport,dear kevin international domestic transfer bharat domestic flight well screen quarantine carry per destination state protocol request kindly reach respective state govt authority,"28.620521,77.222534,10km",,,,1,,,
5334,2020-06-11,8:17:27,ijatinrohilla,Jatin Rohilla,do know medicine aparajitha use covid quarantine center due anti microbial property,"28.620521,77.222534,10km",,,,1,,,
5335,2020-06-11,8:12:01,rashtriyabhiyan,Rashtriya Abhiyan,covid टेस्ट के में शामिल हो सकता है और का खोना कर रहा,"28.620521,77.222534,10km",,,,1,,,
5336,2020-06-11,8:09:45,tv9bharatvarsh,TV9 Bharatvarsh,covid टेस्ट के में शामिल हो सकता है और का खोना कर रहा विचार,"28.620521,77.222534,10km",,,,1,,,
